Country Name,Country Code,Indicator Name,Indicator Code,2014
Nigeria,NGA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,30.27267854
Nigeria,NGA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,175060.8324
Nigeria,NGA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,306824.4125
Nigeria,NGA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,109.9419555
Nigeria,NGA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,77.23422881
Norway,NOR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,8289158.695
Norway,NOR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,7166831.132
Norway,NOR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,4096757.39
Norway,NOR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,5236358.614
Norway,NOR,Labor volume for skilled females (millions),v_F_skl,531455.7743
Norway,NOR,Labor volume for skilled males (millions),v_M_skl,725721.4436
Norway,NOR,Labor volume for unskilled females (millions),v_F_nsk,224283.8769
Norway,NOR,Labor volume for unskilled male (millions),v_M_nsk,1242354.905
Norway,NOR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.3476843
Norway,NOR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.029129208
Norway,NOR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.32393636
Norway,NOR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.29925013
Norway,NOR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,196398.8526
Norway,NOR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,180161.2624
Norway,NOR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,131.7833555
Norway,NOR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,88.79479841
Oman,OMN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,261441.1464
Oman,OMN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,313141.9399
Oman,OMN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,163682.5937
Oman,OMN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,247329.3578
Oman,OMN,Labor volume for skilled females (millions),v_F_skl,478700.2303
Oman,OMN,Labor volume for skilled males (millions),v_M_skl,578915.7064
Oman,OMN,Labor volume for unskilled females (millions),v_F_nsk,157989.3059
Oman,OMN,Labor volume for unskilled male (millions),v_M_nsk,885652.7574
Oman,OMN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.249758282
Oman,OMN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.006058331
Oman,OMN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.51107483
Oman,OMN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.23310856
Oman,OMN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,48773.55657
Oman,OMN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,15197.53353
Oman,OMN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,103.8439515
Oman,OMN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,81.95222945
Pakistan,PAK,Annual wage for skilled female workers (US$ Dollars),w_F_skl,93767.90139
Pakistan,PAK,Annual wage for skilled male workers (US$ Dollars),w_M_skl,137842.7127
Pakistan,PAK,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,59173.77411
Pakistan,PAK,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,100339.0416
Pakistan,PAK,Labor volume for skilled females (millions),v_F_skl,2478989.986
Pakistan,PAK,Labor volume for skilled males (millions),v_M_skl,25654947.92
Pakistan,PAK,Labor volume for unskilled females (millions),v_F_nsk,9160985.334
Pakistan,PAK,Labor volume for unskilled male (millions),v_M_nsk,25423084.76
Pakistan,PAK,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,1.954269225
Pakistan,PAK,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,7.658998994
Pakistan,PAK,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,31.09981226
Pakistan,PAK,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,24.28691952
Pakistan,PAK,Value-added from Capital in GTAP10P3COD,gtap10VACapital,166086.1923
Pakistan,PAK,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,57196.83675
Pakistan,PAK,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,99.56469987
Pakistan,PAK,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,88.53480547
Panama,PAN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,539836.3828
Panama,PAN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,847523.7322
Panama,PAN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,271270.847
Panama,PAN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,448413.4606
Panama,PAN,Labor volume for skilled females (millions),v_F_skl,301624.926
Panama,PAN,Labor volume for skilled males (millions),v_M_skl,200009.4479
Panama,PAN,Labor volume for unskilled females (millions),v_F_nsk,321395.8208
Panama,PAN,Labor volume for unskilled male (millions),v_M_nsk,991226.8053
Panama,PAN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.656628711
Panama,PAN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,10.41183668
Panama,PAN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,7.834214551
Panama,PAN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,40.09732005
Panama,PAN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,17955.97595
Panama,PAN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,19176.46468
Panama,PAN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,128.7662675
Panama,PAN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,121.9473367
Paraguay,PRY,Annual wage for skilled female workers (US$ Dollars),w_F_skl,245394.4145
Paraguay,PRY,Annual wage for skilled male workers (US$ Dollars),w_M_skl,258442.8144
Paraguay,PRY,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,133928.8623
Paraguay,PRY,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,161455.8845
Paraguay,PRY,Labor volume for skilled females (millions),v_F_skl,293299.59
Paraguay,PRY,Labor volume for skilled males (millions),v_M_skl,461659.6623
Paraguay,PRY,Labor volume for unskilled females (millions),v_F_nsk,398576.8589
Paraguay,PRY,Labor volume for unskilled male (millions),v_M_nsk,2009758.889
Paraguay,PRY,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.39825823
Paraguay,PRY,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.036123222
Paraguay,PRY,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.29220625
Paraguay,PRY,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.2734123
Paraguay,PRY,Value-added from Capital in GTAP10P3COD,gtap10VACapital,10275.72609
Paraguay,PRY,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,13978.54823
Paraguay,PRY,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,120.2765389
Paraguay,PRY,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,103.2034361
Peru,PER,Annual wage for skilled female workers (US$ Dollars),w_F_skl,655276.5699
Peru,PER,Annual wage for skilled male workers (US$ Dollars),w_M_skl,697143.9703
Peru,PER,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,329978.6236
Peru,PER,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,457971.62
Peru,PER,Labor volume for skilled females (millions),v_F_skl,2147837.76
Peru,PER,Labor volume for skilled males (millions),v_M_skl,3463358.836
Peru,PER,Labor volume for unskilled females (millions),v_F_nsk,3449350.113
Peru,PER,Labor volume for unskilled male (millions),v_M_nsk,8108999.291
Peru,PER,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.299910903
Peru,PER,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,13.62385292
Peru,PER,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,11.85061844
Peru,PER,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,33.22561773
Peru,PER,Value-added from Capital in GTAP10P3COD,gtap10VACapital,65592.35955
Peru,PER,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,109312.7766
Peru,PER,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,132.3609637
Peru,PER,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,97.99813497
Philippines,PHL,Annual wage for skilled female workers (US$ Dollars),w_F_skl,224611.8041
Philippines,PHL,Annual wage for skilled male workers (US$ Dollars),w_M_skl,253748.9194
Philippines,PHL,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,141703.6143
Philippines,PHL,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,181390.7357
Philippines,PHL,Labor volume for skilled females (millions),v_F_skl,14127818.65
Philippines,PHL,Labor volume for skilled males (millions),v_M_skl,13782912.5
Philippines,PHL,Labor volume for unskilled females (millions),v_F_nsk,5066705.298
Philippines,PHL,Labor volume for unskilled male (millions),v_M_nsk,9467021.558
Philippines,PHL,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,14.12027761
Philippines,PHL,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,7.447814854
Philippines,PHL,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,23.35188703
Philippines,PHL,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,20.08002051
Philippines,PHL,Value-added from Capital in GTAP10P3COD,gtap10VACapital,147707.6639
Philippines,PHL,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,95953.62183
Philippines,PHL,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,107.134532
Philippines,PHL,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,93.52349117
Poland,POL,Annual wage for skilled female workers (US$ Dollars),w_F_skl,988081.9721
Poland,POL,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1327668.669
Poland,POL,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,659421.2917
Poland,POL,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,924571.8875
Poland,POL,Labor volume for skilled females (millions),v_F_skl,3001001.472
Poland,POL,Labor volume for skilled males (millions),v_M_skl,4537083.862
Poland,POL,Labor volume for unskilled females (millions),v_F_nsk,1572428.503
Poland,POL,Labor volume for unskilled male (millions),v_M_nsk,9278877.163
Poland,POL,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.293339278
Poland,POL,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.014929378
Poland,POL,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.43405216
Poland,POL,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.25767919
Poland,POL,Value-added from Capital in GTAP10P3COD,gtap10VACapital,259773.383
Poland,POL,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,137870.0036
Poland,POL,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Poland,POL,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Portugal,PRT,Annual wage for skilled female workers (US$ Dollars),w_F_skl,682045.9496
Portugal,PRT,Annual wage for skilled male workers (US$ Dollars),w_M_skl,914599.0997
Portugal,PRT,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,455913.3851
Portugal,PRT,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,638351.3272
Portugal,PRT,Labor volume for skilled females (millions),v_F_skl,888305.7132
Portugal,PRT,Labor volume for skilled males (millions),v_M_skl,1330394.7
Portugal,PRT,Labor volume for unskilled females (millions),v_F_nsk,483884.7745
Portugal,PRT,Labor volume for unskilled male (millions),v_M_nsk,2539208.813
Portugal,PRT,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.287682437
Portugal,PRT,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.015138021
Portugal,PRT,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.44049448
Portugal,PRT,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.25668506
Portugal,PRT,Value-added from Capital in GTAP10P3COD,gtap10VACapital,102588.4608
Portugal,PRT,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,64453.08409
Portugal,PRT,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Portugal,PRT,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Puerto Rico,PRI,Annual wage for skilled female workers (US$ Dollars),w_F_skl,349571.2581
Puerto Rico,PRI,Annual wage for skilled male workers (US$ Dollars),w_M_skl,359470.9136
Puerto Rico,PRI,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,189905.9649
Puerto Rico,PRI,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,225459.499
Puerto Rico,PRI,Labor volume for skilled females (millions),v_F_skl,259510.2937
Puerto Rico,PRI,Labor volume for skilled males (millions),v_M_skl,330286.0711
Puerto Rico,PRI,Labor volume for unskilled females (millions),v_F_nsk,107048.8018
Puerto Rico,PRI,Labor volume for unskilled male (millions),v_M_nsk,514086.8335
Puerto Rico,PRI,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.341488303
Puerto Rico,PRI,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.027499789
Puerto Rico,PRI,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.34695541
Puerto Rico,PRI,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.2840565
Puerto Rico,PRI,Value-added from Capital in GTAP10P3COD,gtap10VACapital,51027.81699
Puerto Rico,PRI,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,37120.24462
Puerto Rico,PRI,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,120.2765389
Puerto Rico,PRI,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,103.2034361
Qatar,QAT,Annual wage for skilled female workers (US$ Dollars),w_F_skl,2154894.249
Qatar,QAT,Annual wage for skilled male workers (US$ Dollars),w_M_skl,2616028.458
